year,word,frequency
1890,tiger,5.38652
1890,toucan,0.125562
1890,wombat,0.121089
1891,chimpanzee,0.553999
1891,hummingbird,0.185161
1891,hyena,0.464499
1891,kangaroo,0.951732
1891,koala,0.034796
1891,macaw,0.172381
1891,meerkat,0.00939
1891,ostrich,1.232381
1891,penguin,0.458348
1891,tapir,0.365659
1891,tiger,5.465113
1891,toucan,0.12965
1891,wombat,0.123059
1892,chimpanzee,0.557544
1892,hummingbird,0.193342
1892,hyena,0.461782
1892,kangaroo,0.938115
1892,koala,0.033576
1892,macaw,0.180067
1892,meerkat,0.00921
1892,ostrich,1.215124
1892,penguin,0.484001
1892,tapir,0.388004
1892,tiger,5.56915
1892,toucan,0.131989
1892,wombat,0.126707
1893,chimpanzee,0.561189
1893,hummingbird,0.20361
1893,hyena,0.461338
1893,kangaroo,0.927762
1893,koala,0.033823
1893,macaw,0.189355
1893,meerkat,0.008153
1893,ostrich,1.191657
1893,penguin,0.513458
1893,tapir,0.403835
1893,tiger,5.648009
1893,toucan,0.130456
1893,wombat,0.130967
1894,chimpanzee,0.560556
1894,hummingbird,0.215233
1894,hyena,0.461104
1894,kangaroo,0.923083
1894,koala,0.03527
1894,macaw,0.19717
1894,meerkat,0.00688
1894,ostrich,1.169877
1894,penguin,0.544906
1894,tapir,0.40651
1894,tiger,5.652721
1894,toucan,0.125097
1894,wombat,0.135182
1895,chimpanzee,0.549341
1895,hummingbird,0.224281
1895,hyena,0.46017
1895,kangaroo,0.930026
1895,koala,0.037621
1895,macaw,0.198923
1895,meerkat,0.005921
1895,ostrich,1.155218
1895,penguin,0.568635
1895,tapir,0.392077
1895,tiger,5.582198
1895,toucan,0.117441
1895,wombat,0.139843
1896,chimpanzee,0.526492
1896,hummingbird,0.228658
1896,hyena,0.458207
1896,kangaroo,0.947672
1896,koala,0.040264
1896,macaw,0.191875
1896,meerkat,0.005502
1896,ostrich,1.147238
1896,penguin,0.574039
1896,tapir,0.361759
1896,tiger,5.487492
1896,toucan,0.109754
1896,wombat,0.145465
1897,chimpanzee,0.497802
1897,hummingbird,0.231556
1897,hyena,0.454252
1897,kangaroo,0.962285
1897,koala,0.042145
1897,macaw,0.178319
1897,meerkat,0.005631
1897,ostrich,1.140501
1897,penguin,0.561022
1897,tapir,0.32311
1897,tiger,5.422955
1897,toucan,0.10418
1897,wombat,0.150914
1898,chimpanzee,0.471383
1898,hummingbird,0.238281
1898,hyena,0.447104
1898,kangaroo,0.956866
1898,koala,0.042618
1898,macaw,0.163773
1898,meerkat,0.006322
1898,ostrich,1.128448
1898,penguin,0.542333
1898,tapir,0.287993
1898,tiger,5.388821
1898,toucan,0.10175
1898,wombat,0.153203
1899,chimpanzee,0.451205
1899,hummingbird,0.250277
1899,hyena,0.435903
1899,kangaroo,0.926135
1899,koala,0.041746
1899,macaw,0.152653
1899,meerkat,0.007554
1899,ostrich,1.10998
1899,penguin,0.53214
1899,tapir,0.266189
1899,tiger,5.331283
1899,toucan,0.101498
1899,wombat,0.149546
1900,chimpanzee,0.437558
1900,hummingbird,0.262772
1900,hyena,0.421246
1900,kangaroo,0.881914
1900,koala,0.039823
1900,macaw,0.145844
1900,meerkat,0.009082
1900,ostrich,1.089648
1900,penguin,0.533948
1900,tapir,0.260382
1900,tiger,5.200914
1900,toucan,0.101144
1900,wombat,0.140183
1901,chimpanzee,0.429966
1901,hummingbird,0.269021
1901,hyena,0.405501
1901,kangaroo,0.840348
1901,koala,0.036896
1901,macaw,0.141626
1901,meerkat,0.010387
1901,ostrich,1.075276
1901,penguin,0.542472
1901,tapir,0.264399
1901,tiger,5.002947
1901,toucan,0.098336
1901,wombat,0.128226
1902,chimpanzee,0.428897
1902,hummingbird,0.265809
1902,hyena,0.392548
1902,kangaroo,0.808411
1902,koala,0.03301
1902,macaw,0.137973
1902,meerkat,0.010977
1902,ostrich,1.073788
1902,penguin,0.554985
1902,tapir,0.268182
1902,tiger,4.792124
1902,toucan,0.092751
1902,wombat,0.117479
1903,chimpanzee,0.432689
1903,hummingbird,0.255578
1903,hyena,0.385429
1903,kangaroo,0.782959
1903,koala,0.0288
1903,macaw,0.134221
1903,meerkat,0.010776
1903,ostrich,1.088658
1903,penguin,0.573939
1903,tapir,0.264764
1903,tiger,4.620441
1903,toucan,0.085967
1903,wombat,0.109905
1904,chimpanzee,0.436637
1904,hummingbird,0.242534
1904,hyena,0.385627
1904,kangaroo,0.759181
1904,koala,0.025396
1904,macaw,0.130245
1904,meerkat,0.01014
1904,ostrich,1.118549
1904,penguin,0.598966
1904,tapir,0.25359
1904,tiger,4.511407
1904,toucan,0.080095
1904,wombat,0.105547
1905,chimpanzee,0.434221
1905,hummingbird,0.230533
1905,hyena,0.391669
1905,kangaroo,0.737659
1905,koala,0.0236
1905,macaw,0.126369
1905,meerkat,0.009521
1905,ostrich,1.156514
1905,penguin,0.624061
1905,tapir,0.239224
1905,tiger,4.461323
1905,toucan,0.076457
1905,wombat,0.103102
1906,chimpanzee,0.422623
1906,hummingbird,0.221393
1906,hyena,0.401983
1906,kangaroo,0.72222
1906,koala,0.023339
1906,macaw,0.123345
1906,meerkat,0.009138
1906,ostrich,1.192358
1906,penguin,0.641842
1906,tapir,0.228167
1906,tiger,4.456584
1906,toucan,0.075038
1906,wombat,0.100735
1907,chimpanzee,0.406896
1907,hummingbird,0.215939
1907,hyena,0.415258
1907,kangaroo,0.714955
1907,koala,0.024154
1907,macaw,0.12172
1907,meerkat,0.00921
1907,ostrich,1.221275
1907,penguin,0.650006
1907,tapir,0.224728
1907,tiger,4.47783
1907,toucan,0.07544
1907,wombat,0.097991
1908,chimpanzee,0.397216
1908,hummingbird,0.214578
1908,hyena,0.430053
1908,kangaroo,0.714673
1908,koala,0.02576
1908,macaw,0.121446
1908,meerkat,0.009941
1908,ostrich,1.245027
1908,penguin,0.646058
1908,tapir,0.229364
1908,tiger,4.497884
1908,toucan,0.077569
1908,wombat,0.096103
1909,chimpanzee,0.400603
1909,hummingbird,0.216494
1909,hyena,0.442047
1909,kangaroo,0.720464
1909,koala,0.027576
1909,macaw,0.121633
1909,meerkat,0.011336
1909,ostrich,1.264316
1909,penguin,0.625498
1909,tapir,0.238571
1909,tiger,4.48776
1909,toucan,0.080835
1909,wombat,0.096089
1910,chimpanzee,0.413903
1910,hummingbird,0.220324
1910,hyena,0.444623
1910,kangaroo,0.732056
1910,koala,0.028635
1910,macaw,0.121366
1910,meerkat,0.012846
1910,ostrich,1.271842
1910,penguin,0.592233
1910,tapir,0.247967
1910,tiger,4.428452
1910,toucan,0.083842
1910,wombat,0.096472
1911,chimpanzee,0.42698
1911,hummingbird,0.224311
1911,hyena,0.432778
1911,kangaroo,0.745427
1911,koala,0.027854
1911,macaw,0.120904
1911,meerkat,0.013567
1911,ostrich,1.255522
1911,penguin,0.564811
1911,tapir,0.255158
1911,tiger,4.320715
1911,toucan,0.085174
1911,wombat,0.094164
1912,chimpanzee,0.433185
1912,hummingbird,0.226793
1912,hyena,0.40759
1912,kangaroo,0.752799
1912,koala,0.025237
1912,macaw,0.121719
1912,meerkat,0.01293
1912,ostrich,1.210648
1912,penguin,0.560916
1912,tapir,0.259856
1912,tiger,4.183129
1912,toucan,0.084658
1912,wombat,0.088044
1913,chimpanzee,0.432488
1913,hummingbird,0.227488
1913,hyena,0.374882
1913,kangaroo,0.747041
1913,koala,0.0221
1913,macaw,0.124764
1913,meerkat,0.011147
1913,ostrich,1.145217
1913,penguin,0.577283
1913,tapir,0.260544
1913,tiger,4.040441
1913,toucan,0.083562
1913,wombat,0.080226
1914,chimpanzee,0.427919
1914,hummingbird,0.227934
1914,hyena,0.341629
1914,kangaroo,0.728567
1914,koala,0.020187
1914,macaw,0.128863
1914,meerkat,0.008969
1914,ostrich,1.073013
1914,penguin,0.590676
1914,tapir,0.253892
1914,tiger,3.905782
1914,toucan,0.08289
1914,wombat,0.074126
1915,chimpanzee,0.420732
1915,hummingbird,0.23014
1915,hyena,0.314041
1915,kangaroo,0.705196
1915,koala,0.02067
1915,macaw,0.131564
1915,meerkat,0.007212
1915,ostrich,1.008872
1915,penguin,0.581059
1915,tapir,0.238956
1915,tiger,3.781128
1915,toucan,0.082648
1915,wombat,0.071377
1916,chimpanzee,0.41245
1916,hummingbird,0.233719
1916,hyena,0.297065
1916,kangaroo,0.685399
1916,koala,0.023507
1916,macaw,0.131531
1916,meerkat,0.006344
1916,ostrich,0.965035
1916,penguin,0.550261
1916,tapir,0.220295
1916,tiger,3.672911
1916,toucan,0.082224
1916,wombat,0.071628
1917,chimpanzee,0.407811
1917,hummingbird,0.236101
1917,hyena,0.292939
1917,kangaroo,0.677228
1917,koala,0.027914
1917,macaw,0.12994
1917,meerkat,0.006377
1917,ostrich,0.94763
1917,penguin,0.517166
1917,tapir,0.205414
1917,tiger,3.604307
1917,toucan,0.08118
1917,wombat,0.073611
1918,chimpanzee,0.413478
1918,hummingbird,0.235116
1918,hyena,0.300424
1918,kangaroo,0.688285
1918,koala,0.032906
1918,macaw,0.129477
1918,meerkat,0.006888
1918,ostrich,0.950568
1918,penguin,0.497643
1918,tapir,0.19847
1918,tiger,3.60292
1918,toucan,0.079832
1918,wombat,0.075991
1919,chimpanzee,0.432763
1919,hummingbird,0.231801
1919,hyena,0.315748
1919,kangaroo,0.724533
1919,koala,0.037833
1919,macaw,0.13179
1919,meerkat,0.00735
1919,ostrich,0.959197
1919,penguin,0.49697
1919,tapir,0.198907
1919,tiger,3.680865
1919,toucan,0.079219
1919,wombat,0.078161
1920,chimpanzee,0.463204
1920,hummingbird,0.228649
1920,hyena,0.336393
1920,kangaroo,0.782457
1920,koala,0.041896
1920,macaw,0.136841
1920,meerkat,0.007374
1920,ostrich,0.960739
1920,penguin,0.511978
1920,tapir,0.205386
1920,tiger,3.828446
1920,toucan,0.080978
1920,wombat,0.080025
1921,chimpanzee,0.502541
1921,hummingbird,0.226911
1921,hyena,0.362022
1921,kangaroo,0.845045
1921,koala,0.043933
1921,macaw,0.143634
1921,meerkat,0.007022
1921,ostrich,0.95485
1921,penguin,0.538688
1921,tapir,0.217084
1921,tiger,4.027914
1921,toucan,0.086051
1921,wombat,0.081607
1922,chimpanzee,0.551112
1922,hummingbird,0.226595
1922,hyena,0.393135
1922,kangaroo,0.892034
1922,koala,0.04293
1922,macaw,0.151105
1922,meerkat,0.006535
1922,ostrich,0.948196
1922,penguin,0.572536
1922,tapir,0.232213
1922,tiger,4.256214
1922,toucan,0.094049
1922,wombat,0.082337
1923,chimpanzee,0.614275
1923,hummingbird,0.22737
1923,hyena,0.428399
1923,kangaroo,0.913218
1923,koala,0.03925
1923,macaw,0.157865
1923,meerkat,0.00617
1923,ostrich,0.944103
1923,penguin,0.605633
1923,tapir,0.246289
1923,tiger,4.484255
1923,toucan,0.102645
1923,wombat,0.081606
1924,chimpanzee,0.692588
1924,hummingbird,0.229666
1924,hyena,0.46474
1924,kangaroo,0.913158
1924,koala,0.034729
1924,macaw,0.162243
1924,meerkat,0.006081
1924,ostrich,0.939111
1924,penguin,0.628287
1924,tapir,0.254647
1924,tiger,4.679708
1924,toucan,0.108659
1924,wombat,0.079758
1925,chimpanzee,0.782437
1925,hummingbird,0.234105
1925,hyena,0.497132
1925,kangaroo,0.901545
1925,koala,0.031409
1925,macaw,0.163123
1925,meerkat,0.00632
1925,ostrich,0.92674
1925,penguin,0.634329
1925,tapir,0.256874
1925,tiger,4.821141
1925,toucan,0.110385
1925,wombat,0.077891
1926,chimpanzee,0.876833
1926,hummingbird,0.239666
1926,hyena,0.52109
1926,kangaroo,0.884971
1926,koala,0.030658
1926,macaw,0.160896
1926,meerkat,0.006775
1926,ostrich,0.90391
1926,penguin,0.628589
1926,tapir,0.256356
1926,tiger,4.906345
1926,toucan,0.108597
1926,wombat,0.077009
1927,chimpanzee,0.966033
1927,hummingbird,0.244795
1927,hyena,0.5351
1927,kangaroo,0.865913
1927,koala,0.03311
1927,macaw,0.157442
1927,meerkat,0.007199
1927,ostrich,0.872727
1927,penguin,0.626076
1927,tapir,0.255942
1927,tiger,4.947381
1927,toucan,0.105874
1927,wombat,0.077131
1928,chimpanzee,1.037059
1928,hummingbird,0.24798
1928,hyena,0.540346
1928,kangaroo,0.846347
1928,koala,0.038816
1928,macaw,0.155086
1928,meerkat,0.007382
1928,ostrich,0.837621
1928,penguin,0.640972
1928,tapir,0.255119
1928,tiger,4.965123
1928,toucan,0.104046
1928,wombat,0.077585
1929,chimpanzee,1.074824
1929,hummingbird,0.249662
1929,hyena,0.537813
1929,kangaroo,0.82821
1929,koala,0.04681
1929,macaw,0.155493
1929,meerkat,0.007343
1929,ostrich,0.80284
1929,penguin,0.675433
1929,tapir,0.251312
1929,tiger,4.995134
1929,toucan,0.102688
1929,wombat,0.077363
1930,chimpanzee,1.072699
1930,hummingbird,0.252005
1930,hyena,0.526573
1930,kangaroo,0.811096
1930,koala,0.054971
1930,macaw,0.158844
1930,meerkat,0.007246
1930,ostrich,0.770446
1930,penguin,0.718315
1930,tapir,0.24297
1930,tiger,5.067293
1930,toucan,0.100153
1930,wombat,0.07559
1931,chimpanzee,1.039682
1931,hummingbird,0.257201
1931,hyena,0.506266
1931,kangaroo,0.795337
1931,koala,0.060988
1931,macaw,0.163309
1931,meerkat,0.00721
1931,ostrich,0.740791
1931,penguin,0.755403
1931,tapir,0.231397
1931,tiger,5.184495
1931,toucan,0.096063
1931,wombat,0.071998
1932,chimpanzee,0.995173
1932,hummingbird,0.265554
1932,hyena,0.480588
1932,kangaroo,0.783902
1932,koala,0.064218
1932,macaw,0.165812
1932,meerkat,0.007196
1932,ostrich,0.71366
1932,penguin,0.781774
1932,tapir,0.219388
1932,tiger,5.307778
1932,toucan,0.091934
1932,wombat,0.0672
1933,chimpanzee,0.957242
1933,hummingbird,0.276663
1933,hyena,0.456425
1933,kangaroo,0.781578
1933,koala,0.066419
1933,macaw,0.163766
1933,meerkat,0.007174
1933,ostrich,0.690092
1933,penguin,0.805387
1933,tapir,0.209426
1933,tiger,5.38108
1933,toucan,0.089123
1933,wombat,0.062404
1934,chimpanzee,0.934
1934,hummingbird,0.291924
1934,hyena,0.438488
1934,kangaroo,0.789639
1934,koala,0.07018
1934,macaw,0.156881
1934,meerkat,0.007175
1934,ostrich,0.671188
1934,penguin,0.838856
1934,tapir,0.203647
1934,tiger,5.364638
1934,toucan,0.087822
1934,wombat,0.058541
1935,chimpanzee,0.920764
1935,hummingbird,0.313332
1935,hyena,0.425781
1935,kangaroo,0.801262
1935,koala,0.076772
1935,macaw,0.147166
1935,meerkat,0.007251
1935,ostrich,0.656968
1935,penguin,0.889092
1935,tapir,0.202836
1935,tiger,5.246892
1935,toucan,0.086829
1935,wombat,0.05585
1936,chimpanzee,0.907473
1936,hummingbird,0.346845
1936,hyena,0.413237
1936,kangaroo,0.804488
1936,koala,0.08501
1936,macaw,0.13715
1936,meerkat,0.007322
1936,ostrich,0.644791
1936,penguin,0.954218
1936,tapir,0.205365
1936,tiger,5.03496
1936,toucan,0.085543
1936,wombat,0.053947
1937,chimpanzee,0.892677
1937,hummingbird,0.396634
1937,hyena,0.395152
1937,kangaroo,0.790526
1937,koala,0.092285
1937,macaw,0.128233
1937,meerkat,0.007205
1937,ostrich,0.629843
1937,penguin,1.025595
1937,tapir,0.208521
1937,tiger,4.754067
1937,toucan,0.084466
1937,wombat,0.052233
1938,chimpanzee,0.885385
1938,hummingbird,0.45726
1938,hyena,0.369901
1938,kangaroo,0.761191
1938,koala,0.096615
1938,macaw,0.120368
1938,meerkat,0.006766
1938,ostrich,0.608855
1938,penguin,1.097898
1938,tapir,0.209567
1938,tiger,4.453886
1938,toucan,0.083818
1938,wombat,0.050319
1939,chimpanzee,0.904512
1939,hummingbird,0.508744
1939,hyena,0.340718
1939,kangaroo,0.729917
1939,koala,0.097714
1939,macaw,0.113299
1939,meerkat,0.006033
1939,ostrich,0.582362
1939,penguin,1.16626
1939,tapir,0.208293
1939,tiger,4.20097
1939,toucan,0.082895
1939,wombat,0.048219
1940,chimpanzee,0.958993
1940,hummingbird,0.525357
1940,hyena,0.313789
1940,kangaroo,0.711936
1940,koala,0.096511
1940,macaw,0.107311
1940,meerkat,0.005173
1940,ostrich,0.554437
1940,penguin,1.22375
1940,tapir,0.206307
1940,tiger,4.053325
1940,toucan,0.080544
1940,wombat,0.046242
1941,chimpanzee,1.031555
1941,hummingbird,0.498751
1941,hyena,0.294073
1941,kangaroo,0.713944
1941,koala,0.094214
1941,macaw,0.103033
1941,meerkat,0.004339
1941,ostrich,0.52975
1941,penguin,1.263407
1941,tapir,0.204534
1941,tiger,4.032857
1941,toucan,0.076736
1941,wombat,0.045096
1942,chimpanzee,1.083774
1942,hummingbird,0.44709
1942,hyena,0.282843
1942,kangaroo,0.730966
1942,koala,0.091732
1942,macaw,0.101138
1942,meerkat,0.003664
1942,ostrich,0.51189
1942,penguin,1.287016
1942,tapir,0.203585
1942,tiger,4.111067
1942,toucan,0.072934
1942,wombat,0.045576
1943,chimpanzee,1.079658
1943,hummingbird,0.39955
1943,hyena,0.278402
1943,kangaroo,0.752289
1943,koala,0.089515
1943,macaw,0.102099
1943,meerkat,0.003222
1943,ostrich,0.502349
1943,penguin,1.30492
1943,tapir,0.204727
1943,tiger,4.231681
1943,toucan,0.070612
1943,wombat,0.048057
1944,chimpanzee,1.017236
1944,hummingbird,0.373439
1944,hyena,0.278149
1944,kangaroo,0.772397
1944,koala,0.087954
1944,macaw,0.105953
1944,meerkat,0.003118
1944,ostrich,0.501204
1944,penguin,1.3275
1944,tapir,0.210203
1944,tiger,4.339125
1944,toucan,0.069991
1944,wombat,0.051902
1945,chimpanzee,0.931189
1945,hummingbird,0.367848
1945,hyena,0.280276
1945,kangaroo,0.791046
1945,koala,0.087029
1945,macaw,0.111673
1945,meerkat,0.00344
1945,ostrich,0.506025
1945,penguin,1.352803
1945,tapir,0.219969
1945,tiger,4.406435
1945,toucan,0.070306
1945,wombat,0.055824
1946,chimpanzee,0.863068
1946,hummingbird,0.371546
1946,hyena,0.283944
1946,kangaroo,0.807603
1946,koala,0.086347
1946,macaw,0.117161
1946,meerkat,0.004147
1946,ostrich,0.512651
1946,penguin,1.371287
1946,tapir,0.229505
1946,tiger,4.434916
1946,toucan,0.070858
1946,wombat,0.059036
1947,chimpanzee,0.833311
1947,hummingbird,0.374205
1947,hyena,0.288185
1947,kangaroo,0.817197
1947,koala,0.085507
1947,macaw,0.120506
1947,meerkat,0.005002
1947,ostrich,0.517715
1947,penguin,1.379421
1947,tapir,0.23242
1947,tiger,4.44112
1947,toucan,0.071168
1947,wombat,0.061866
1948,chimpanzee,0.837593
1948,hummingbird,0.372995
1948,hyena,0.292664
1948,kangaroo,0.816523
1948,koala,0.084445
1948,macaw,0.121294
1948,meerkat,0.005628
1948,ostrich,0.520839
1948,penguin,1.387918
1948,tapir,0.226132
1948,tiger,4.445675
1948,toucan,0.071082
1948,wombat,0.064874
1949,chimpanzee,0.855762
1949,hummingbird,0.36864
1949,hyena,0.298129
1949,kangaroo,0.810822
1949,koala,0.083787
1949,macaw,0.120607
1949,meerkat,0.005804
1949,ostrich,0.523085
1949,penguin,1.41144
1949,tapir,0.214239
1949,tiger,4.465771
1949,toucan,0.070416
1949,wombat,0.067786
1950,chimpanzee,0.870897
1950,hummingbird,0.36387
1950,hyena,0.306445
1950,kangaroo,0.810115
1950,koala,0.084348
1950,macaw,0.119858
1950,meerkat,0.005609
1950,ostrich,0.524434
1950,penguin,1.456519
1950,tapir,0.20284
1950,tiger,4.520051
1950,toucan,0.069323
1950,wombat,0.069747
1951,chimpanzee,0.876952
1951,hummingbird,0.359279
1951,hyena,0.318815
1951,kangaroo,0.820987
1951,koala,0.086362
1951,macaw,0.119782
1951,meerkat,0.005335
1951,ostrich,0.523357
1951,penguin,1.517595
1951,tapir,0.19568
1951,tiger,4.620167
1951,toucan,0.068302
1951,wombat,0.070289
1952,chimpanzee,0.877185
1952,hummingbird,0.354559
1952,hyena,0.334863
1952,kangaroo,0.840966
1952,koala,0.08923
1952,macaw,0.120167
1952,meerkat,0.005234
1952,ostrich,0.519359
1952,penguin,1.59153
1952,tapir,0.192567
1952,tiger,4.764892
1952,toucan,0.067653
1952,wombat,0.06962
1953,chimpanzee,0.877653
1953,hummingbird,0.350015
1953,hyena,0.351695
1953,kangaroo,0.861755
1953,koala,0.09182
1953,macaw,0.120127
1953,meerkat,0.005393
1953,ostrich,0.513879
1953,penguin,1.680193
1953,tapir,0.191298
1953,tiger,4.932489
1953,toucan,0.066993
1953,wombat,0.068106
1954,chimpanzee,0.877449
1954,hummingbird,0.345592
1954,hyena,0.365967
1954,kangaroo,0.874635
1954,koala,0.093158
1954,macaw,0.118624
1954,meerkat,0.005799
1954,ostrich,0.509736
1954,penguin,1.784565
1954,tapir,0.191006
1954,tiger,5.085885
1954,toucan,0.065708
1954,wombat,0.065895
1955,chimpanzee,0.872323
1955,hummingbird,0.340548
1955,hyena,0.375707
1955,kangaroo,0.876644
1955,koala,0.09327
1955,macaw,0.115211
1955,meerkat,0.006369
1955,ostrich,0.508714
1955,penguin,1.890326
1955,tapir,0.192233
1955,tiger,5.190528
1955,toucan,0.063739
1955,wombat,0.063738
1956,chimpanzee,0.865769
1956,hummingbird,0.334768
1956,hyena,0.381483
1956,kangaroo,0.87215
1956,koala,0.093085
1956,macaw,0.110518
1956,meerkat,0.006952
1956,ostrich,0.511261
1956,penguin,1.978576
1956,tapir,0.195125
1956,tiger,5.232599
1956,toucan,0.061925
1956,wombat,0.062666
1957,chimpanzee,0.869517
1957,hummingbird,0.331221
1957,hyena,0.386005
1957,kangaroo,0.8683
1957,koala,0.093737
1957,macaw,0.105802
1957,meerkat,0.007268
1957,ostrich,0.515845
1957,penguin,2.040256
1957,tapir,0.197327
1957,tiger,5.225612
1957,toucan,0.061238
1957,wombat,0.063262
1958,chimpanzee,0.893716
1958,hummingbird,0.334305
1958,hyena,0.391932
1958,kangaroo,0.870388
1958,koala,0.095451
1958,macaw,0.102079
1958,meerkat,0.007077
1958,ostrich,0.519619
1958,penguin,2.086196
1958,tapir,0.195498
1958,tiger,5.198231
1958,toucan,0.061918
1958,wombat,0.065025
1959,chimpanzee,0.940678
1959,hummingbird,0.346727
1959,hyena,0.400717
1959,kangaroo,0.877962
1959,koala,0.097319
1959,macaw,0.099732
1959,meerkat,0.00638
1959,ostrich,0.520377
1959,penguin,2.133712
1959,tapir,0.18826
1959,tiger,5.175794
1959,toucan,0.063533
1959,wombat,0.067179
1960,chimpanzee,1.002675
1960,hummingbird,0.366456
1960,hyena,0.413302
1960,kangaroo,0.888163
1960,koala,0.098401
1960,macaw,0.09857
1960,meerkat,0.005484
1960,ostrich,0.518603
1960,penguin,2.192725
1960,tapir,0.178004
1960,tiger,5.167593
1960,toucan,0.065604
1960,wombat,0.069487
1961,chimpanzee,1.072157
1961,hummingbird,0.387481
1961,hyena,0.428812
1961,kangaroo,0.899201
1961,koala,0.098773
1961,macaw,0.098182
1961,meerkat,0.004865
1961,ostrich,0.516637
1961,penguin,2.264525
1961,tapir,0.168924
1961,tiger,5.17112
1961,toucan,0.067623
1961,wombat,0.072304
1962,chimpanzee,1.14559
1962,hummingbird,0.403094
1962,hyena,0.444125
1962,kangaroo,0.91181
1962,koala,0.099053
1962,macaw,0.098092
1962,meerkat,0.004836
1962,ostrich,0.516493
1962,penguin,2.350894
1962,tapir,0.163087
1962,tiger,5.185929
1962,toucan,0.068947
1962,wombat,0.075911
1963,chimpanzee,1.223138
1963,hummingbird,0.409216
1963,hyena,0.455353
1963,kangaroo,0.927092
1963,koala,0.099752
1963,macaw,0.097835
1963,meerkat,0.005494
1963,ostrich,0.51759
1963,penguin,2.454965
1963,tapir,0.159264
1963,tiger,5.219323
1963,toucan,0.06887
1963,wombat,0.080223
1964,chimpanzee,1.305199
1964,hummingbird,0.405785
1964,hyena,0.46229
1964,kangaroo,0.943064
1964,koala,0.100822
1964,macaw,0.097269
1964,meerkat,0.006723
1964,ostrich,0.518803
1964,penguin,2.578203
1964,tapir,0.155418
1964,tiger,5.278784
1964,toucan,0.067491
1964,wombat,0.085043
1965,chimpanzee,1.390448
1965,hummingbird,0.396464
1965,hyena,0.469374
1965,kangaroo,0.954284
1965,koala,0.10177
1965,macaw,0.096688
1965,meerkat,0.008231
1965,ostrich,0.520747
1965,penguin,2.714514
1965,tapir,0.151246
1965,tiger,5.353564
1965,toucan,0.065937
1965,wombat,0.089875
1966,chimpanzee,1.478414
1966,hummingbird,0.386888
1966,hyena,0.481653
1966,kangaroo,0.95651
1966,koala,0.101945
1966,macaw,0.097281
1966,meerkat,0.009549
1966,ostrich,0.524735
1966,penguin,2.857339
1966,tapir,0.148945
1966,tiger,5.41912
1966,toucan,0.065984
1966,wombat,0.093865
1967,chimpanzee,1.572581
1967,hummingbird,0.381011
1967,hyena,0.497769
1967,kangaroo,0.951971
1967,koala,0.101108
1967,macaw,0.100187
1967,meerkat,0.010156
1967,ostrich,0.529532
1967,penguin,3.004172
1967,tapir,0.150199
1967,tiger,5.452753
1967,toucan,0.068514
1967,wombat,0.096349
1968,chimpanzee,1.673329
1968,hummingbird,0.379966
1968,hyena,0.510187
1968,kangaroo,0.947808
1968,koala,0.09956
1968,macaw,0.105396
1968,meerkat,0.009811
1968,ostrich,0.531333
1968,penguin,3.162009
1968,tapir,0.154024
1968,tiger,5.446191
1968,toucan,0.072978
1968,wombat,0.097342
1969,chimpanzee,1.773257
1969,hummingbird,0.383601
1969,hyena,0.510842
1969,kangaroo,0.948722
1969,koala,0.098324
1969,macaw,0.111075
1969,meerkat,0.008775
1969,ostrich,0.526845
1969,penguin,3.334693
1969,tapir,0.157349
1969,tiger,5.400072
1969,toucan,0.077819
1969,wombat,0.098115
1970,chimpanzee,1.854682
1970,hummingbird,0.391739
1970,hyena,0.497785
1970,kangaroo,0.951867
1970,koala,0.098017
1970,macaw,0.114978
1970,meerkat,0.007636
1970,ostrich,0.5159
1970,penguin,3.519282
1970,tapir,0.157895
1970,tiger,5.320047
1970,toucan,0.081632
1970,wombat,0.100388
1971,chimpanzee,1.900553
1971,hummingbird,0.404083
1971,hyena,0.476473
1971,kangaroo,0.949341
1971,koala,0.098547
1971,macaw,0.116575
1971,meerkat,0.006874
1971,ostrich,0.500489
1971,penguin,3.702878
1971,tapir,0.155974
1971,tiger,5.220115
1971,toucan,0.08362
1971,wombat,0.104875
1972,chimpanzee,1.901392
1972,hummingbird,0.418199
1972,hyena,0.454384
1972,kangaroo,0.935795
1972,koala,0.099667
1972,macaw,0.117097
1972,meerkat,0.006582
1972,ostrich,0.482374
1972,penguin,3.870969
1972,tapir,0.153447
1972,tiger,5.121279
1972,toucan,0.083244
1972,wombat,0.110418
1973,chimpanzee,1.861406
1973,hummingbird,0.430329
1973,hyena,0.436751
1973,kangaroo,0.913078
1973,koala,0.101429
1973,macaw,0.117684
1973,meerkat,0.006571
1973,ostrich,0.462721
1973,penguin,4.010348
1973,tapir,0.151556
1973,tiger,5.04065
1973,toucan,0.080217
1973,wombat,0.114567
1974,chimpanzee,1.793025
1974,hummingbird,0.438604
1974,hyena,0.425906
1974,kangaroo,0.889831
1974,koala,0.104574
1974,macaw,0.118118
1974,meerkat,0.006623
1974,ostrich,0.442701
1974,penguin,4.10804
1974,tapir,0.150252
1974,tiger,4.984665
1974,toucan,0.074979
1974,wombat,0.115734
1975,chimpanzee,1.712681
1975,hummingbird,0.444409
1975,hyena,0.421658
1975,kangaroo,0.87613
1975,koala,0.110177
1975,macaw,0.118581
1975,meerkat,0.006661
1975,ostrich,0.423856
1975,penguin,4.158148
1975,tapir,0.148917
1975,tiger,4.955033
1975,toucan,0.068944
1975,wombat,0.114658
1976,chimpanzee,1.635456
