year,word,frequency
1963,dinosaur,0.953
1963,dog,43.901
1963,goat,8.829
1963,horse,56.175
1963,lobster,2.66
1963,penguin,2.455
1963,shrimp,5.707
1963,tuna,5.057
1963,zebra,0.61
1964,cat,23.113
1964,dinosaur,0.921
1964,dog,43.779
1964,goat,8.82
1964,horse,56.067
1964,lobster,2.709
1964,penguin,2.578
1964,shrimp,5.463
1964,tuna,4.83
1964,zebra,0.615
1965,cat,23.514
1965,dinosaur,0.893
1965,dog,43.725
1965,goat,8.799
1965,horse,56.14
1965,lobster,2.765
1965,penguin,2.715
1965,shrimp,5.308
1965,tuna,4.525
1965,zebra,0.62
1966,cat,23.898
1966,dinosaur,0.874
1966,dog,43.619
1966,goat,8.772
1966,horse,56.366
1966,lobster,2.825
1966,penguin,2.857
1966,shrimp,5.249
1966,tuna,4.224
1966,zebra,0.629
1967,cat,24.259
1967,dinosaur,0.869
1967,dog,43.388
1967,goat,8.729
1967,horse,56.562
1967,lobster,2.898
1967,penguin,3.004
1967,shrimp,5.279
1967,tuna,3.993
1967,zebra,0.641
1968,cat,24.614
1968,dinosaur,0.878
1968,dog,43.1
1968,goat,8.663
1968,horse,56.484
1968,lobster,2.996
1968,penguin,3.162
1968,shrimp,5.372
1968,tuna,3.875
1968,zebra,0.654
1969,cat,24.971
1969,dinosaur,0.894
1969,dog,42.872
1969,goat,8.57
1969,horse,55.955
1969,lobster,3.125
1969,penguin,3.335
1969,shrimp,5.492
1969,tuna,3.884
1969,zebra,0.665
1970,cat,25.304
1970,dinosaur,0.91
1970,dog,42.727
1970,goat,8.462
1970,horse,54.965
1970,lobster,3.276
1970,penguin,3.519
1970,shrimp,5.603
1970,tuna,3.982
1970,zebra,0.673
1971,cat,25.586
1971,dinosaur,0.926
1971,dog,42.608
1971,goat,8.358
1971,horse,53.672
1971,lobster,3.431
1971,penguin,3.703
1971,shrimp,5.697
1971,tuna,4.107
1971,zebra,0.678
1972,cat,25.836
1972,dinosaur,0.946
1972,dog,42.494
1972,goat,8.292
1972,horse,52.308
1972,lobster,3.561
1972,penguin,3.871
1972,shrimp,5.788
1972,tuna,4.212
1972,zebra,0.682
1973,cat,26.099
1973,dinosaur,0.972
1973,dog,42.44
1973,goat,8.284
1973,horse,51.068
1973,lobster,3.643
1973,penguin,4.01
1973,shrimp,5.89
1973,tuna,4.291
1973,zebra,0.685
1974,cat,26.429
1974,dinosaur,1.005
1974,dog,42.509
1974,goat,8.336
1974,horse,50.011
1974,lobster,3.668
1974,penguin,4.108
1974,shrimp,6.0
1974,tuna,4.359
1974,zebra,0.684
1975,cat,26.845
1975,dinosaur,1.044
1975,dog,42.667
1975,goat,8.438
1975,horse,49.115
1975,lobster,3.645
1975,penguin,4.158
1975,shrimp,6.096
1975,tuna,4.407
1975,zebra,0.679
1976,cat,27.304
1976,dinosaur,1.087
1976,dog,42.769
1976,goat,8.581
1976,horse,48.342
1976,lobster,3.591
1976,penguin,4.173
1976,shrimp,6.146
1976,tuna,4.408
1976,zebra,0.672
1977,cat,27.688
1977,dinosaur,1.136
1977,dog,42.648
1977,goat,8.763
1977,horse,47.706
1977,lobster,3.52
1977,penguin,4.179
1977,shrimp,6.135
1977,tuna,4.342
1977,zebra,0.668
1978,cat,27.87
1978,dinosaur,1.196
1978,dog,42.231
1978,goat,8.982
1978,horse,47.257
1978,lobster,3.442
1978,penguin,4.205
1978,shrimp,6.084
1978,tuna,4.227
1978,zebra,0.67
1979,cat,27.837
1979,dinosaur,1.267
1979,dog,41.61
1979,goat,9.223
1979,horse,47.044
1979,lobster,3.37
1979,penguin,4.262
1979,shrimp,6.043
1979,tuna,4.117
1979,zebra,0.679
1980,cat,27.729
1980,dinosaur,1.346
1980,dog,40.988
1980,goat,9.463
1980,horse,47.042
1980,lobster,3.323
1980,penguin,4.348
1980,shrimp,6.04
1980,tuna,4.056
1980,zebra,0.69
1981,cat,27.785
1981,dinosaur,1.429
1981,dog,40.558
1981,goat,9.67
1981,horse,47.183
1981,lobster,3.305
1981,penguin,4.459
1981,shrimp,6.068
1981,tuna,4.051
1981,zebra,0.703
1982,cat,28.242
1982,dinosaur,1.512
1982,dog,40.391
1982,goat,9.828
1982,horse,47.396
1982,lobster,3.31
1982,penguin,4.592
1982,shrimp,6.096
1982,tuna,4.077
1982,zebra,0.715
1983,cat,29.177
1983,dinosaur,1.601
1983,dog,40.448
1983,goat,9.933
1983,horse,47.65
1983,lobster,3.33
1983,penguin,4.75
1983,shrimp,6.108
1983,tuna,4.108
1983,zebra,0.727
1984,cat,30.363
1984,dinosaur,1.706
1984,dog,40.652
1984,goat,9.999
1984,horse,47.92
1984,lobster,3.358
1984,penguin,4.927
1984,shrimp,6.112
1984,tuna,4.136
1984,zebra,0.741
1985,cat,31.327
1985,dinosaur,1.842
1985,dog,40.945
1985,goat,10.037
1985,horse,48.157
1985,lobster,3.387
1985,penguin,5.115
1985,shrimp,6.126
1985,tuna,4.171
1985,zebra,0.759
1986,cat,31.673
1986,dinosaur,2.018
1986,dog,41.301
1986,goat,10.049
1986,horse,48.328
1986,lobster,3.408
1986,penguin,5.304
1986,shrimp,6.165
1986,tuna,4.229
1986,zebra,0.789
1987,cat,31.402
1987,dinosaur,2.231
1987,dog,41.679
1987,goat,10.028
1987,horse,48.47
1987,lobster,3.406
1987,penguin,5.492
1987,shrimp,6.228
1987,tuna,4.314
1987,zebra,0.835
1988,cat,30.885
1988,dinosaur,2.459
1988,dog,42.028
1988,goat,9.961
1988,horse,48.648
1988,lobster,3.375
1988,penguin,5.68
1988,shrimp,6.3
1988,tuna,4.415
1988,zebra,0.899
1989,cat,30.521
1989,dinosaur,2.679
1989,dog,42.287
1989,goat,9.848
1989,horse,48.908
1989,lobster,3.322
1989,penguin,5.861
1989,shrimp,6.363
1989,tuna,4.516
1989,zebra,0.975
1990,cat,30.486
1990,dinosaur,2.888
1990,dog,42.438
1990,goat,9.702
1990,horse,49.232
1990,lobster,3.257
1990,penguin,6.024
1990,shrimp,6.402
1990,tuna,4.608
1990,zebra,1.057
1991,cat,30.729
1991,dinosaur,3.099
1991,dog,42.557
1991,goat,9.547
1991,horse,49.577
1991,lobster,3.198
1991,penguin,6.171
1991,shrimp,6.415
1991,tuna,4.682
1991,zebra,1.133
1992,cat,31.081
1992,dinosaur,3.314
1992,dog,42.821
1992,goat,9.415
1992,horse,49.921
1992,lobster,3.158
1992,penguin,6.32
1992,shrimp,6.404
1992,tuna,4.737
1992,zebra,1.194
1993,cat,31.37
1993,dinosaur,3.508
1993,dog,43.386
1993,goat,9.328
1993,horse,50.291
1993,lobster,3.15
1993,penguin,6.488
1993,shrimp,6.381
1993,tuna,4.773
1993,zebra,1.238
1994,cat,31.509
1994,dinosaur,3.648
1994,dog,44.283
1994,goat,9.293
1994,horse,50.775
1994,lobster,3.18
1994,penguin,6.676
1994,shrimp,6.355
1994,tuna,4.781
1994,zebra,1.264
1995,cat,31.539
1995,dinosaur,3.728
1995,dog,45.438
1995,goat,9.305
1995,horse,51.507
1995,lobster,3.238
1995,penguin,6.871
1995,shrimp,6.33
1995,tuna,4.739
1995,zebra,1.272
1996,cat,31.582
1996,dinosaur,3.779
1996,dog,46.786
1996,goat,9.354
1996,horse,52.6
1996,lobster,3.301
1996,penguin,7.07
1996,shrimp,6.289
1996,tuna,4.621
1996,zebra,1.266
1997,cat,31.737
1997,dinosaur,3.83
1997,dog,48.317
1997,goat,9.43
1997,horse,54.084
1997,lobster,3.349
1997,penguin,7.279
1997,shrimp,6.215
1997,tuna,4.429
1997,zebra,1.25
1998,cat,32.018
1998,dinosaur,3.893
1998,dog,49.988
1998,goat,9.513
1998,horse,55.861
1998,lobster,3.376
1998,penguin,7.507
1998,shrimp,6.099
1998,tuna,4.202
1998,zebra,1.229
1999,cat,32.373
1999,dinosaur,3.958
1999,dog,51.655
1999,goat,9.572
1999,horse,57.743
1999,lobster,3.383
1999,penguin,7.752
1999,shrimp,5.952
1999,tuna,3.992
1999,zebra,1.21
2000,cat,32.718
2000,dinosaur,4.007
2000,dog,53.151
2000,goat,9.588
2000,horse,59.564
2000,lobster,3.372
2000,penguin,8.002
2000,shrimp,5.797
2000,tuna,3.827
2000,zebra,1.198
2001,cat,33.022
2001,dinosaur,4.022
2001,dog,54.488
2001,goat,9.59
2001,horse,61.29
2001,lobster,3.344
2001,penguin,8.253
2001,shrimp,5.656
2001,tuna,3.705
2001,zebra,1.19
2002,cat,33.331
2002,dinosaur,3.99
2002,dog,55.935
2002,goat,9.628
2002,horse,63.053
2002,lobster,3.305
2002,penguin,8.517
2002,shrimp,5.55
2002,tuna,3.612
2002,zebra,1.184
2003,cat,33.726
2003,dinosaur,3.915
2003,dog,57.836
2003,goat,9.741
2003,horse,65.03
2003,lobster,3.27
2003,penguin,8.82
2003,shrimp,5.488
2003,tuna,3.534
2003,zebra,1.179
2004,cat,34.257
2004,dinosaur,3.813
2004,dog,60.369
2004,goat,9.921
2004,horse,67.36
2004,lobster,3.253
2004,penguin,9.174
2004,shrimp,5.455
2004,tuna,3.46
2004,zebra,1.175
2005,cat,34.96
2005,dinosaur,3.701
2005,dog,63.502
2005,goat,10.137
2005,horse,70.127
2005,lobster,3.256
2005,penguin,9.556
2005,shrimp,5.425
2005,tuna,3.384
2005,zebra,1.174
2006,cat,35.886
2006,dinosaur,3.597
2006,dog,67.154
2006,goat,10.375
2006,horse,73.367
2006,lobster,3.279
2006,penguin,9.896
2006,shrimp,5.383
2006,tuna,3.323
2006,zebra,1.179
2007,cat,37.083
2007,dinosaur,3.52
2007,dog,71.351
2007,goat,10.654
2007,horse,76.99
2007,lobster,3.317
2007,penguin,10.126
2007,shrimp,5.335
2007,tuna,3.301
2007,zebra,1.191
2008,cat,38.54
2008,dinosaur,3.484
2008,dog,76.049
2008,goat,10.996
2008,horse,80.66
2008,lobster,3.358
2008,penguin,10.217
2008,shrimp,5.296
2008,tuna,3.322
2008,zebra,1.211
2009,cat,40.135
2009,dinosaur,3.483
2009,dog,80.81
2009,goat,11.364
2009,horse,83.823
2009,lobster,3.388
2009,penguin,10.205
2009,shrimp,5.26
2009,tuna,3.36
2009,zebra,1.235
2010,cat,41.662
2010,dinosaur,3.492
2010,dog,84.803
2010,goat,11.657
2010,horse,86.025
2010,lobster,3.393
2010,penguin,10.16
2010,shrimp,5.202
2010,tuna,3.372
2010,zebra,1.255
2011,cat,42.927
2011,dinosaur,3.488
2011,dog,87.304
2011,goat,11.782
2011,horse,87.291
2011,lobster,3.361
2011,penguin,10.143
2011,shrimp,5.096
2011,tuna,3.329
2011,zebra,1.263
2012,cat,43.814
2012,dinosaur,3.474
2012,dog,88.189
2012,goat,11.735
2012,horse,88.094
2012,lobster,3.29
2012,penguin,10.178
2012,shrimp,4.929
2012,tuna,3.233
2012,zebra,1.255
2013,cat,44.331
2013,dinosaur,3.463
2013,dog,87.978
2013,goat,11.625
2013,horse,88.991
2013,lobster,3.186
2013,penguin,10.246
2013,shrimp,4.718
2013,tuna,3.104
2013,zebra,1.234
2014,cat,44.533
2014,dinosaur,3.459
2014,dog,87.34
2014,goat,11.588
2014,horse,90.251
2014,lobster,3.068
2014,penguin,10.29
2014,shrimp,4.494
2014,tuna,2.963
2014,zebra,1.209
2015,cat,44.491
2015,dinosaur,3.443
2015,dog,86.769
2015,goat,11.687
2015,horse,91.868
2015,lobster,2.957
2015,penguin,10.243
2015,shrimp,4.288
2015,tuna,2.818
2015,zebra,1.186
2016,cat,44.309
2016,dinosaur,3.402
2016,dog,86.582
2016,goat,11.872
2016,horse,93.777
2016,lobster,2.874
2016,penguin,10.06
2016,shrimp,4.122
2016,tuna,2.679
2016,zebra,1.165
2017,cat,44.138
2017,dinosaur,3.351
2017,dog,86.961
2017,goat,12.033
2017,horse,95.808
2017,lobster,2.831
2017,penguin,9.758
2017,shrimp,4.009
2017,tuna,2.566
2017,zebra,1.146
2018,cat,44.092
2018,dinosaur,3.323
2018,dog,87.835
2018,goat,12.08
2018,horse,97.602
2018,lobster,2.83
2018,penguin,9.421
2018,shrimp,3.954
2018,tuna,2.502
2018,zebra,1.125
2019,cat,44.184
2019,dinosaur,3.331
2019,dog,88.914
2019,goat,12.016
2019,horse,98.829
2019,lobster,2.86
2019,penguin,9.146
2019,shrimp,3.948
2019,tuna,2.493
2019,zebra,1.106
